Country_code,Year,Cause_code,Sex,Deaths2,Deaths8,Deaths13,Deaths22,Cause,Country
3300,2006,C029,2,0.0,0.0,6.0,11.0,Mal. neoplasm of female breast,Philippines
3300,2011,B069,2,1.0,0.0,0.0,0.0,Remainder of B06,Philippines
3300,2011,B370,2,0.0,0.0,0.0,1.0,Diseases of breast,Philippines
3300,2007,A060,2,6.0,1.0,0.0,3.0,Benign neoplasms and neoplasms of unspecified nature,Philippines
2090,2012,C029,1,0.0,0.0,3.0,17.0,Mal. neoplasm of female breast,Canada
2090,2011,C099,1,0.0,0.0,0.0,5.0,Accidents caused by machinery and by cutting and piercing instruments,Canada
2090,2011,C080,1,0.0,0.0,0.0,1.0,Other specified diseases and symptoms,Canada
2090,2006,B004,2,0.0,0.0,0.0,1.0,Typhoid fever,Canada
2090,2007,C089,2,0.0,0.0,0.0,2.0,External causes of injury and poisoning,Canada
2090,2013,B181,1,0.0,0.0,0.0,3.0,Diabetes mellitus,Canada
2090,2010,C039,2,0.0,0.0,0.0,1.0,Diseases of the nervous system,Canada
2090,2009,C062,1,0.0,0.0,0.0,1.0,"Nephritis, nephrotic syndrome and nephrosis",Canada
2090,2006,B023,1,0.0,0.0,0.0,1.0,Non-meningococcal meningitis,Canada
2090,2008,B004,2,1.0,0.0,0.0,1.0,Typhoid fever,Canada
2090,2010,B341,1,0.0,0.0,0.0,1.0,Ulcer of stomach and duodenum,Canada
2090,2013,C059,2,0.0,0.0,0.0,1.0,Intestinal obstruction,Canada
2090,2008,A044,1,0.0,0.0,0.0,1.0,Malignant neoplasm of buccal cavity and pharynx,Canada
2090,2013,C099,1,0.0,0.0,1.0,9.0,Accidents caused by machinery and by cutting and piercing instruments,Canada
2090,2013,B217,1,0.0,0.0,1.0,0.0,Physiological malnutrition arising from mental factors,Canada
2090,2010,B004,2,0.0,0.0,1.0,3.0,Typhoid fever,Canada
2090,2010,B349,1,0.0,0.0,0.0,4.0,Remainder of B34,Canada
2090,2006,B182,2,0.0,0.0,5.0,12.0,Hyperlipoproteinaemia,Canada
2090,2014,C059,1,0.0,0.0,0.0,2.0,Intestinal obstruction,Canada
2090,2011,C059,2,0.0,0.0,0.0,2.0,Intestinal obstruction,Canada
2090,2007,C030,2,0.0,0.0,0.0,1.0,Mal. neoplasm of cervix uteri,Canada
2090,2014,B023,2,0.0,0.0,0.0,1.0,Non-meningococcal meningitis,Canada
2090,2005,B341,2,0.0,0.0,0.0,1.0,Ulcer of stomach and duodenum,Canada
2090,2008,B182,1,0.0,0.0,3.0,4.0,Hyperlipoproteinaemia,Canada
2090,2006,B341,1,0.0,0.0,0.0,2.0,Ulcer of stomach and duodenum,Canada
2090,2006,A047,2,1.0,0.0,1.0,97.0,"Malignant neoplasm of intestine, except rectum",Canada
2090,2008,C069,1,0.0,0.0,0.0,7.0,Infections of the puerperium,Canada
2090,2008,B159,2,0.0,0.0,0.0,1.0,Remainder of B15,Canada
2090,2012,C069,2,0.0,0.0,0.0,4.0,Infections of the puerperium,Canada
2090,2011,B182,2,0.0,0.0,3.0,10.0,Hyperlipoproteinaemia,Canada
2090,2009,B451,1,0.0,0.0,0.0,1.0,Obstetric complications affecting fetus or newborn,Canada
2090,2011,B029,1,0.0,0.0,0.0,4.0,Hypertension without mention of heart,Canada
2090,2012,A081,1,0.0,0.0,0.0,4.0,Arteriosclerotic and degenerative heart disease,Canada
2090,2012,B222,2,0.0,0.0,1.0,0.0,Other degenerative and hereditary disorders of the central nervous system,Canada
2090,2007,B182,2,0.0,0.0,1.0,9.0,Hyperlipoproteinaemia,Canada
2090,2007,A044,2,0.0,0.0,0.0,1.0,Malignant neoplasm of buccal cavity and pharynx,Canada
2090,2014,A047,2,0.0,0.0,0.0,58.0,"Malignant neoplasm of intestine, except rectum",Canada
2090,2006,B232,1,0.0,0.0,2.0,0.0,Blindness and low vision,Canada
2090,2005,B270,1,0.0,1.0,0.0,0.0,Acute myocardial infarction,Canada
2090,2014,C029,1,0.0,0.0,2.0,16.0,Mal. neoplasm of female breast,Canada
2090,2015,B212,1,0.0,0.0,1.0,0.0,Affective psychoses,Canada
2090,2005,B449,2,0.0,0.0,0.0,1.0,Remainder of B44,Canada
2090,2015,B24,1,0.0,0.0,1.0,0.0,Diseases of the ear and mastoid process,Canada
2090,2013,A081,1,0.0,0.0,0.0,2.0,Arteriosclerotic and degenerative heart disease,Canada
2090,2013,B24,1,0.0,0.0,2.0,0.0,Diseases of the ear and mastoid process,Canada
2090,2013,C069,1,0.0,0.0,1.0,5.0,Infections of the puerperium,Canada
2090,2014,C089,1,0.0,0.0,0.0,1.0,External causes of injury and poisoning,Canada
2090,2014,C050,1,0.0,0.0,0.0,1.0,Other hypertensive disease,Canada
2090,2005,A084,2,0.0,0.0,1.0,2.0,Hypertension without mention of heart,Canada
2090,2008,C099,2,0.0,0.0,0.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Canada
2090,2015,C101,2,0.0,0.0,0.0,1.0,"Other accidents, adverse and late effects",Canada
2090,2014,B222,2,0.0,0.0,0.0,1.0,Other degenerative and hereditary disorders of the central nervous system,Canada
2090,2011,C029,1,0.0,0.0,2.0,21.0,Mal. neoplasm of female breast,Canada
2090,2011,A084,1,0.0,0.0,0.0,2.0,Hypertension without mention of heart,Canada
2090,2008,C069,2,0.0,0.0,1.0,11.0,Infections of the puerperium,Canada
2090,2012,A090,1,1.0,0.0,0.0,1.0,Bronchopneumonia,Canada
2090,2015,C099,1,0.0,0.0,0.0,6.0,Accidents caused by machinery and by cutting and piercing instruments,Canada
2090,2005,C050,2,0.0,0.0,0.0,1.0,Other hypertensive disease,Canada
2090,2005,B182,1,0.0,0.0,2.0,8.0,Hyperlipoproteinaemia,Canada
2090,2011,B004,1,0.0,0.0,0.0,3.0,Typhoid fever,Canada
2090,2014,B181,2,0.0,0.0,0.0,2.0,Diabetes mellitus,Canada
2090,2015,C009,2,0.0,0.0,0.0,1.0,Whooping cough,Canada
2090,2015,C060,1,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Canada
2090,2013,A020,2,0.0,0.0,0.0,1.0,Septicaemia and pyaemia,Canada
2090,2012,B220,1,0.0,0.0,0.0,1.0,Meningitis,Canada
2090,2011,C051,2,0.0,0.0,0.0,2.0,Cerebrovascular disease,Canada
2090,2015,C080,1,0.0,0.0,0.0,1.0,Other specified diseases and symptoms,Canada
2090,2010,C029,2,0.0,0.0,0.0,15.0,Mal. neoplasm of female breast,Canada
2090,2007,B019,2,0.0,0.0,0.0,1.0,Benign neoplasms and neoplasms of unspecified nature,Canada
2090,2011,A084,2,0.0,0.0,0.0,7.0,Hypertension without mention of heart,Canada
2090,2013,B029,1,0.0,0.0,0.0,2.0,Hypertension without mention of heart,Canada
2090,2012,C059,1,0.0,0.0,0.0,1.0,Intestinal obstruction,Canada
2090,2007,C049,1,0.0,0.0,0.0,1.0,Other forms of heart disease,Canada
2090,2012,B259,2,1.0,0.0,0.0,0.0,Remainder of B25,Canada
2090,2005,B199,1,0.0,0.0,0.0,1.0,Remainder of B19,Canada
2090,2015,C039,1,0.0,0.0,0.0,1.0,Diseases of the nervous system,Canada
2090,2007,A081,1,0.0,0.0,0.0,2.0,Arteriosclerotic and degenerative heart disease,Canada
2090,2014,B24,1,0.0,0.0,2.0,1.0,Diseases of the ear and mastoid process,Canada
2090,2008,B212,2,0.0,0.0,1.0,0.0,Affective psychoses,Canada
2090,2005,C099,1,0.0,0.0,0.0,4.0,Accidents caused by machinery and by cutting and piercing instruments,Canada
2090,2013,B020,1,0.0,0.0,0.0,1.0,Diabetes mellitus,Canada
2090,2006,B029,2,0.0,1.0,0.0,1.0,Hypertension without mention of heart,Canada
2090,2011,C099,2,0.0,0.0,0.0,6.0,Accidents caused by machinery and by cutting and piercing instruments,Canada
2090,2007,A080,1,1.0,0.0,0.0,0.0,Chronic rheumatic heart disease,Canada
2090,2008,B24,2,0.0,0.0,1.0,0.0,Diseases of the ear and mastoid process,Canada
2090,2008,A084,1,0.0,0.0,0.0,2.0,Hypertension without mention of heart,Canada
2090,2014,C051,1,0.0,0.0,0.0,1.0,Cerebrovascular disease,Canada
2090,2005,A084,1,1.0,0.0,0.0,3.0,Hypertension without mention of heart,Canada
2090,2015,C069,1,0.0,0.0,0.0,13.0,Infections of the puerperium,Canada
2090,2010,B019,1,1.0,0.0,0.0,0.0,Benign neoplasms and neoplasms of unspecified nature,Canada
2090,2014,B022,2,0.0,0.0,0.0,1.0,Vascular lesions affecting central nervous system,Canada
2090,2007,B341,2,1.0,0.0,0.0,1.0,Ulcer of stomach and duodenum,Canada
2090,2015,B181,1,0.0,0.0,0.0,2.0,Diabetes mellitus,Canada
2090,2011,B250,1,0.0,0.0,0.0,1.0,Acute rheumatic fever,Canada
2090,2015,C089,1,0.0,0.0,1.0,1.0,External causes of injury and poisoning,Canada
2090,2007,C009,1,0.0,0.0,0.0,1.0,Whooping cough,Canada
2090,2007,B250,1,0.0,1.0,0.0,0.0,Acute rheumatic fever,Canada
2090,2014,B181,1,0.0,0.0,0.0,3.0,Diabetes mellitus,Canada
2090,2015,A099,2,0.0,0.0,1.0,23.0,Ulcer of stomach,Canada
2090,2015,C060,2,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Canada
2090,2011,C031,2,0.0,0.0,0.0,1.0,Malign neoplasm of bladder,Canada
2090,2007,C060,2,0.0,0.0,0.0,2.0,Chronic liver disease and cirrhosis,Canada
2090,2012,B029,1,0.0,0.0,0.0,3.0,Hypertension without mention of heart,Canada
2090,2014,C069,1,0.0,0.0,0.0,13.0,Infections of the puerperium,Canada
2090,2009,B349,2,0.0,0.0,0.0,1.0,Remainder of B34,Canada
2090,2015,B370,1,0.0,0.0,0.0,1.0,Diseases of breast,Canada
2090,2014,C099,2,0.0,0.0,0.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Canada
2090,2014,B49,2,0.0,0.0,0.0,1.0,"Misadventures during medical care, abnormal reactions, late complications",Canada
2090,2010,A099,2,1.0,0.0,1.0,51.0,Ulcer of stomach,Canada
2090,2011,B24,2,0.0,0.0,1.0,0.0,Diseases of the ear and mastoid process,Canada
2090,2015,C029,2,0.0,0.0,1.0,11.0,Mal. neoplasm of female breast,Canada
2090,2007,A047,1,1.0,0.0,0.0,110.0,"Malignant neoplasm of intestine, except rectum",Canada
2090,2013,A022,1,1.0,0.0,0.0,0.0,Whooping cough,Canada
2090,2005,B190,1,0.0,1.0,0.0,0.0,Kwashiorkor,Canada
2090,2007,C030,1,0.0,0.0,0.0,1.0,Mal. neoplasm of cervix uteri,Canada
2090,2012,B181,2,0.0,0.0,0.0,1.0,Diabetes mellitus,Canada
2090,2011,A048,2,0.0,0.0,0.0,1.0,Malignant neoplasm of rectum,Canada
4300,2009,B250,2,0.0,0.0,1.0,0.0,Acute rheumatic fever,Switzerland
4300,2015,A081,2,0.0,0.0,0.0,1.0,Arteriosclerotic and degenerative heart disease,Switzerland
4300,2007,B209,1,0.0,0.0,1.0,0.0,Remainder of B20,Switzerland
4300,2013,C029,2,0.0,0.0,0.0,3.0,Mal. neoplasm of female breast,Switzerland
4300,2014,C049,1,0.0,0.0,0.0,1.0,Other forms of heart disease,Switzerland
4300,2014,B24,1,0.0,0.0,0.0,1.0,Diseases of the ear and mastoid process,Switzerland
4300,2007,C091,1,0.0,0.0,0.0,1.0,Other transport accidents,Switzerland
4300,2015,C069,2,0.0,0.0,0.0,1.0,Infections of the puerperium,Switzerland
4300,2006,B222,1,0.0,0.0,1.0,0.0,Other degenerative and hereditary disorders of the central nervous system,Switzerland
4300,2012,C069,2,0.0,0.0,0.0,2.0,Infections of the puerperium,Switzerland
4300,2014,C029,2,0.0,0.0,0.0,1.0,Mal. neoplasm of female breast,Switzerland
4300,2011,A081,2,0.0,0.0,0.0,1.0,Arteriosclerotic and degenerative heart disease,Switzerland
4300,2007,B349,2,0.0,0.0,0.0,2.0,Remainder of B34,Switzerland
4300,2013,B210,1,0.0,0.0,1.0,0.0,Senile and presenile organic psychotic conditions,Switzerland
4300,2009,C102,1,0.0,0.0,0.0,1.0,Suicide and self-inflicted injury,Switzerland
4300,2006,A047,1,0.0,0.0,0.0,1.0,"Malignant neoplasm of intestine, except rectum",Switzerland
4300,2011,B027,1,0.0,0.0,0.0,1.0,Other diseases of heart,Switzerland
4300,2009,B181,1,0.0,0.0,0.0,1.0,Diabetes mellitus,Switzerland
4300,2010,A047,1,0.0,0.0,0.0,1.0,"Malignant neoplasm of intestine, except rectum",Switzerland
4300,2014,A090,1,0.0,0.0,0.0,2.0,Bronchopneumonia,Switzerland
4300,2014,C060,2,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Switzerland
4300,2013,B023,2,0.0,0.0,0.0,1.0,Non-meningococcal meningitis,Switzerland
4300,2010,C069,1,0.0,0.0,0.0,1.0,Infections of the puerperium,Switzerland
4300,2011,C069,1,0.0,0.0,0.0,1.0,Infections of the puerperium,Switzerland
4300,2009,C099,2,0.0,0.0,1.0,3.0,Accidents caused by machinery and by cutting and piercing instruments,Switzerland
4300,2007,B181,1,0.0,0.0,0.0,1.0,Diabetes mellitus,Switzerland
4300,2005,C069,1,0.0,0.0,0.0,1.0,Infections of the puerperium,Switzerland
4300,2009,A081,1,0.0,0.0,0.0,3.0,Arteriosclerotic and degenerative heart disease,Switzerland
4300,2014,A047,2,0.0,0.0,0.0,3.0,"Malignant neoplasm of intestine, except rectum",Switzerland
4300,2013,B24,1,0.0,0.0,0.0,1.0,Diseases of the ear and mastoid process,Switzerland
4300,2013,B349,1,0.0,0.0,0.0,2.0,Remainder of B34,Switzerland
4300,2008,B182,1,0.0,0.0,0.0,1.0,Hyperlipoproteinaemia,Switzerland
4300,2012,C049,2,0.0,0.0,0.0,2.0,Other forms of heart disease,Switzerland
4300,2010,C049,2,0.0,0.0,1.0,0.0,Other forms of heart disease,Switzerland
4300,2013,B011,1,0.0,0.0,0.0,1.0,Plague,Switzerland
4300,2012,B349,1,0.0,0.0,0.0,1.0,Remainder of B34,Switzerland
4300,2015,C029,1,0.0,0.0,1.0,1.0,Mal. neoplasm of female breast,Switzerland
4300,2012,A072,1,0.0,0.0,0.0,1.0,Multiple sclerosis,Switzerland
4300,2013,A099,1,0.0,0.0,0.0,5.0,Ulcer of stomach,Switzerland
4300,2006,B349,2,0.0,0.0,0.0,2.0,Remainder of B34,Switzerland
4300,2008,A047,1,0.0,0.0,0.0,3.0,"Malignant neoplasm of intestine, except rectum",Switzerland
4300,2015,A047,2,0.0,0.0,0.0,3.0,"Malignant neoplasm of intestine, except rectum",Switzerland
4300,2015,A099,2,0.0,0.0,0.0,10.0,Ulcer of stomach,Switzerland
4300,2015,C069,1,0.0,0.0,0.0,2.0,Infections of the puerperium,Switzerland
4300,2013,A081,2,0.0,0.0,0.0,3.0,Arteriosclerotic and degenerative heart disease,Switzerland
4300,2015,A040,1,0.0,0.0,0.0,1.0,Filariasis,Switzerland
4300,2006,C069,2,0.0,0.0,0.0,1.0,Infections of the puerperium,Switzerland
4300,2009,B222,2,0.0,0.0,1.0,0.0,Other degenerative and hereditary disorders of the central nervous system,Switzerland
4300,2013,A044,2,0.0,0.0,0.0,1.0,Malignant neoplasm of buccal cavity and pharynx,Switzerland
4300,2005,C021,1,0.0,0.0,0.0,2.0,Neoplasms,Switzerland
4300,2008,C029,1,0.0,0.0,1.0,0.0,Mal. neoplasm of female breast,Switzerland
4300,2010,A049,1,0.0,0.0,0.0,1.0,Malignant neoplasm of larynx,Switzerland
4300,2009,A084,2,0.0,0.0,0.0,1.0,Hypertension without mention of heart,Switzerland
4300,2014,C069,1,0.0,0.0,0.0,1.0,Infections of the puerperium,Switzerland
4300,2010,C031,1,0.0,0.0,0.0,1.0,Malign neoplasm of bladder,Switzerland
4300,2013,A090,1,0.0,0.0,0.0,2.0,Bronchopneumonia,Switzerland
4300,2013,A047,2,0.0,0.0,0.0,3.0,"Malignant neoplasm of intestine, except rectum",Switzerland
4300,2013,C099,2,0.0,0.0,0.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Switzerland
4170,2008,B029,2,0.0,0.0,0.0,1.0,Hypertension without mention of heart,Ireland
4170,2010,C009,1,0.0,0.0,0.0,1.0,Whooping cough,Ireland
4170,2012,B340,1,0.0,1.0,0.0,0.0,Diseases of oesophagus,Ireland
4170,2010,A047,2,0.0,0.0,0.0,4.0,"Malignant neoplasm of intestine, except rectum",Ireland
4170,2012,C099,1,0.0,0.0,0.0,1.0,Accidents caused by machinery and by cutting and piercing instruments,Ireland
4170,2010,A047,1,0.0,0.0,0.0,1.0,"Malignant neoplasm of intestine, except rectum",Ireland
4170,2014,C060,2,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Ireland
4170,2013,A099,2,0.0,0.0,0.0,1.0,Ulcer of stomach,Ireland
4170,2008,A047,1,0.0,0.0,0.0,2.0,"Malignant neoplasm of intestine, except rectum",Ireland
4170,2009,C029,1,0.0,0.0,0.0,1.0,Mal. neoplasm of female breast,Ireland
4170,2010,A099,1,0.0,0.0,0.0,1.0,Ulcer of stomach,Ireland
4170,2014,A047,2,0.0,0.0,0.0,2.0,"Malignant neoplasm of intestine, except rectum",Ireland
4170,2010,C069,2,0.0,0.0,0.0,2.0,Infections of the puerperium,Ireland
4170,2011,B182,1,0.0,0.0,4.0,0.0,Hyperlipoproteinaemia,Ireland
4170,2013,C060,2,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Ireland
4170,2015,C099,1,0.0,0.0,0.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Ireland
4170,2010,A049,1,0.0,0.0,0.0,1.0,Malignant neoplasm of larynx,Ireland
4170,2015,B029,2,0.0,0.0,0.0,1.0,Hypertension without mention of heart,Ireland
4170,2015,B182,2,0.0,0.0,0.0,2.0,Hyperlipoproteinaemia,Ireland
4170,2008,A047,2,0.0,0.0,0.0,3.0,"Malignant neoplasm of intestine, except rectum",Ireland
4170,2013,A047,2,0.0,0.0,0.0,3.0,"Malignant neoplasm of intestine, except rectum",Ireland
4170,2009,C099,1,0.0,0.0,0.0,1.0,Accidents caused by machinery and by cutting and piercing instruments,Ireland
2050,2009,B24,1,0.0,0.0,0.0,1.0,Diseases of the ear and mastoid process,Bermuda
2050,2009,A047,1,0.0,0.0,0.0,1.0,"Malignant neoplasm of intestine, except rectum",Bermuda
4007,2014,B20,2,0.0,0.0,1.0,0.0,Diseases of blood and blood-forming organs,Armenia
4007,2015,B20,2,0.0,0.0,2.0,0.0,Diseases of blood and blood-forming organs,Armenia
4007,2016,B220,1,0.0,0.0,1.0,0.0,Meningitis,Armenia
4007,2008,B25,2,1.0,0.0,0.0,0.0,Rheumatic fever and rheumatic heart disease,Armenia
4007,2014,B19,1,0.0,0.0,1.0,0.0,Nutritional deficiencies,Armenia
4007,2014,B18,2,0.0,0.0,1.0,1.0,"Endocrine and metabolic diseases, immunity disorders",Armenia
4007,2011,B25,2,1.0,0.0,0.0,0.0,Rheumatic fever and rheumatic heart disease,Armenia
4007,2016,B182,2,0.0,0.0,2.0,1.0,Hyperlipoproteinaemia,Armenia
4007,2009,B20,1,0.0,0.0,2.0,0.0,Diseases of blood and blood-forming organs,Armenia
4007,2016,B200,2,0.0,0.0,1.0,0.0,Anaemias,Armenia
3160,2011,B451,1,0.0,0.0,0.0,2.0,Obstetric complications affecting fetus or newborn,Japan
3160,2012,A048,2,1.0,0.0,0.0,6.0,Malignant neoplasm of rectum,Japan
3160,2006,C039,2,0.0,0.0,0.0,16.0,Diseases of the nervous system,Japan
3160,2011,C031,2,0.0,0.0,0.0,47.0,Malign neoplasm of bladder,Japan
3160,2013,C041,1,0.0,0.0,0.0,1.0,Diseases of the circulatory system,Japan
3160,2013,B349,2,0.0,0.0,0.0,2.0,Remainder of B34,Japan
3160,2015,C069,2,0.0,0.0,0.0,13.0,Infections of the puerperium,Japan
3160,2013,B270,2,0.0,1.0,0.0,1.0,Acute myocardial infarction,Japan
3160,2006,B182,2,0.0,0.0,1.0,463.0,Hyperlipoproteinaemia,Japan
3160,2008,B181,1,0.0,0.0,5.0,27.0,Diabetes mellitus,Japan
3160,2009,C029,2,0.0,0.0,9.0,81.0,Mal. neoplasm of female breast,Japan
3160,2013,C081,2,0.0,0.0,0.0,3.0,Ill-defined and unknown causes,Japan
3160,2013,C049,2,0.0,0.0,1.0,13.0,Other forms of heart disease,Japan
3160,2007,B009,1,1.0,0.0,0.0,0.0,Whooping cough,Japan
3160,2006,B349,2,0.0,2.0,0.0,1.0,Remainder of B34,Japan
3160,2013,C030,2,0.0,0.0,0.0,56.0,Mal. neoplasm of cervix uteri,Japan
3160,2014,B004,2,0.0,0.0,0.0,7.0,Typhoid fever,Japan
3160,2012,B349,1,0.0,0.0,0.0,1.0,Remainder of B34,Japan
3160,2006,C080,1,0.0,0.0,2.0,6.0,Other specified diseases and symptoms,Japan
3160,2007,B441,1,0.0,0.0,1.0,56.0,Other deformities of central nervous system,Japan
3160,2013,C031,2,0.0,0.0,1.0,55.0,Malign neoplasm of bladder,Japan
3160,2006,B371,2,0.0,0.0,0.0,4.0,Salpingitis and oophoritis,Japan
3160,2014,C080,1,0.0,0.0,1.0,15.0,Other specified diseases and symptoms,Japan
3160,2006,C060,2,0.0,0.0,0.0,16.0,Chronic liver disease and cirrhosis,Japan
3160,2011,C021,1,0.0,0.0,0.0,1.0,Neoplasms,Japan
3160,2009,C021,1,0.0,0.0,0.0,1.0,Neoplasms,Japan
3160,2008,B250,1,0.0,0.0,0.0,1.0,Acute rheumatic fever,Japan
3160,2008,A049,2,1.0,0.0,0.0,15.0,Malignant neoplasm of larynx,Japan
3160,2008,A020,1,0.0,0.0,0.0,1.0,Septicaemia and pyaemia,Japan
3160,2009,A080,2,2.0,0.0,0.0,0.0,Chronic rheumatic heart disease,Japan
3160,2015,C062,1,0.0,0.0,0.0,1.0,"Nephritis, nephrotic syndrome and nephrosis",Japan
3160,2006,B029,1,0.0,0.0,0.0,2.0,Hypertension without mention of heart,Japan
3160,2008,A084,1,0.0,0.0,0.0,1.0,Hypertension without mention of heart,Japan
3160,2007,C051,1,0.0,0.0,0.0,1.0,Cerebrovascular disease,Japan
3160,2006,A080,1,2.0,0.0,0.0,0.0,Chronic rheumatic heart disease,Japan
3160,2014,B181,1,0.0,0.0,4.0,26.0,Diabetes mellitus,Japan
3160,2014,A048,2,1.0,0.0,0.0,2.0,Malignant neoplasm of rectum,Japan
3160,2013,A082,1,1.0,0.0,0.0,0.0,Other diseases of heart,Japan
3160,2009,B250,2,0.0,1.0,0.0,4.0,Acute rheumatic fever,Japan
3160,2012,B441,2,0.0,0.0,0.0,27.0,Other deformities of central nervous system,Japan
3160,2007,B449,1,0.0,0.0,0.0,1.0,Remainder of B44,Japan
3160,2010,C021,1,0.0,0.0,0.0,2.0,Neoplasms,Japan
3160,2005,B440,2,0.0,0.0,0.0,1.0,Spina bifida and hydrocephalus,Japan
3160,2005,C049,2,0.0,0.0,0.0,5.0,Other forms of heart disease,Japan
3160,2007,A081,2,1.0,0.0,0.0,1.0,Arteriosclerotic and degenerative heart disease,Japan
3160,2008,B182,2,0.0,0.0,2.0,516.0,Hyperlipoproteinaemia,Japan
3160,2012,C099,1,0.0,0.0,0.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Japan
3160,2008,A047,1,0.0,0.0,0.0,28.0,"Malignant neoplasm of intestine, except rectum",Japan
3160,2007,A150,1,0.0,0.0,0.0,1.0,Injury resulting from operations of war,Japan
3160,2013,B181,1,0.0,0.0,1.0,17.0,Diabetes mellitus,Japan
3160,2014,B371,1,0.0,0.0,1.0,10.0,Salpingitis and oophoritis,Japan
3160,2014,C051,1,0.0,0.0,0.0,1.0,Cerebrovascular disease,Japan
3160,2006,A059,2,0.0,0.0,0.0,1.0,Lymphosarcoma and other neoplasms of lymphatic and haematopoietic system,Japan
3160,2014,C081,2,0.0,0.0,0.0,2.0,Ill-defined and unknown causes,Japan
3160,2011,B027,1,0.0,0.0,0.0,1.0,Other diseases of heart,Japan
3160,2012,C039,1,0.0,0.0,0.0,14.0,Diseases of the nervous system,Japan
3160,2009,B190,1,2.0,0.0,5.0,18.0,Kwashiorkor,Japan
3160,2015,A080,1,2.0,0.0,0.0,0.0,Chronic rheumatic heart disease,Japan
3160,2015,C080,1,0.0,0.0,4.0,17.0,Other specified diseases and symptoms,Japan
3160,2005,C009,2,0.0,0.0,0.0,2.0,Whooping cough,Japan
3160,2007,C068,2,0.0,0.0,0.0,1.0,Obstetrical trauma,Japan
3160,2010,C099,1,0.0,0.0,0.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Japan
3160,2010,A084,1,0.0,0.0,0.0,1.0,Hypertension without mention of heart,Japan
3160,2014,B189,1,0.0,0.0,0.0,1.0,Remainder of B18,Japan
3160,2012,C089,1,0.0,0.0,0.0,1.0,External causes of injury and poisoning,Japan
3160,2008,A043,2,0.0,1.0,0.0,1.0,All other diseases classified as infective and parasitic,Japan
3160,2005,B199,2,0.0,0.0,0.0,2.0,Remainder of B19,Japan
3160,2009,A049,1,2.0,0.0,2.0,14.0,Malignant neoplasm of larynx,Japan
3160,2005,B150,2,0.0,0.0,0.0,1.0,Benign neoplasm of skin,Japan
3160,2010,C081,1,0.0,0.0,0.0,1.0,Ill-defined and unknown causes,Japan
3160,2005,B021,1,0.0,0.0,0.0,1.0,Anaemias,Japan
3160,2012,B250,2,0.0,0.0,0.0,4.0,Acute rheumatic fever,Japan
3160,2015,B270,2,0.0,1.0,1.0,2.0,Acute myocardial infarction,Japan
3160,2014,B029,1,0.0,0.0,0.0,3.0,Hypertension without mention of heart,Japan
3160,2006,B441,2,0.0,0.0,1.0,18.0,Other deformities of central nervous system,Japan
3160,2013,B441,2,0.0,0.0,0.0,19.0,Other deformities of central nervous system,Japan
3160,2010,B441,2,0.0,0.0,0.0,27.0,Other deformities of central nervous system,Japan
3160,2015,C102,1,0.0,0.0,0.0,1.0,Suicide and self-inflicted injury,Japan
3160,2014,C030,1,0.0,0.0,3.0,64.0,Mal. neoplasm of cervix uteri,Japan
3160,2007,B279,2,0.0,0.0,1.0,0.0,Remainder of B27,Japan
3160,2013,C059,1,0.0,0.0,0.0,4.0,Intestinal obstruction,Japan
3160,2008,B440,1,0.0,0.0,0.0,4.0,Spina bifida and hydrocephalus,Japan
3160,2007,B150,1,0.0,0.0,0.0,1.0,Benign neoplasm of skin,Japan
3160,2015,B022,2,0.0,0.0,0.0,1.0,Vascular lesions affecting central nervous system,Japan
3160,2015,A081,1,1.0,0.0,0.0,4.0,Arteriosclerotic and degenerative heart disease,Japan
3160,2007,C099,1,0.0,0.0,0.0,3.0,Accidents caused by machinery and by cutting and piercing instruments,Japan
3160,2008,B349,1,0.0,0.0,0.0,2.0,Remainder of B34,Japan
3160,2008,B49,1,0.0,0.0,0.0,27.0,"Misadventures during medical care, abnormal reactions, late complications",Japan
3160,2014,A047,2,0.0,0.0,0.0,56.0,"Malignant neoplasm of intestine, except rectum",Japan
3160,2014,A044,1,0.0,0.0,0.0,1.0,Malignant neoplasm of buccal cavity and pharynx,Japan
3160,2010,A043,2,0.0,0.0,0.0,1.0,All other diseases classified as infective and parasitic,Japan
3160,2006,C029,2,0.0,0.0,7.0,63.0,Mal. neoplasm of female breast,Japan
3160,2013,B190,1,0.0,0.0,1.0,12.0,Kwashiorkor,Japan
3160,2007,B24,1,0.0,0.0,4.0,1.0,Diseases of the ear and mastoid process,Japan
3160,2012,A081,1,3.0,0.0,0.0,4.0,Arteriosclerotic and degenerative heart disease,Japan
3160,2008,B182,1,0.0,0.0,7.0,279.0,Hyperlipoproteinaemia,Japan
3160,2011,C022,2,0.0,0.0,0.0,1.0,Malignant neoplasms,Japan
